Month,Year,Month_num,AustralianPort,Country,ForeignPort,Passengers_In,Passengers_Out
Mar-03,2003,March,Brisbane,Thailand,Bangkok,2260,2373
Mar-03,2003,March,Brisbane,New Zealand,Christchurch,5972,5308
Mar-03,2003,March,Brisbane,Indonesia,Denpasar,1270,1305
Mar-03,2003,March,Brisbane,New Zealand,Dunedin,992,876
Mar-03,2003,March,Brisbane,New Zealand,Hamilton,1105,1294
Mar-03,2003,March,Brisbane,Hong Kong,Hong Kong,4253,4000
Mar-03,2003,March,Brisbane,Solomon Islands,Honiara,591,534
Mar-03,2003,March,Brisbane,Malaysia,Kuala Lumpur,3031,3027
Mar-03,2003,March,Brisbane,USA,Los Angeles,2693,2252
Mar-03,2003,March,Brisbane,Philippines,Manila,560,390
Mar-03,2003,March,Brisbane,Fiji,Nadi,2226,2363
Mar-03,2003,March,Brisbane,Nauru,Nauru,231,253
Mar-03,2003,March,Brisbane,New Caledonia,Noumea,1138,1539
Mar-03,2003,March,Brisbane,Japan,Osaka,6599,2063
Mar-03,2003,March,Brisbane,New Zealand,Palmerston,1247,1106
Mar-03,2003,March,Brisbane,Papua New Guinea,Port Moresby,1509,2088
Mar-03,2003,March,Brisbane,Vanuatu,Port Vila,864,798
Mar-03,2003,March,Brisbane,Italy,Rome,0,802
Mar-03,2003,March,Brisbane,Korea,Seoul,1835,1792
Mar-03,2003,March,Brisbane,Singapore,Singapore,20027,22232
Mar-03,2003,March,Brisbane,Taiwan,Taipei,1489,1885
Mar-03,2003,March,Brisbane,Japan,Tokyo,9751,11177
Mar-03,2003,March,Brisbane,New Zealand,Wellington,3720,3293
Mar-03,2003,March,Cairns,New Zealand,Auckland,974,1090
Mar-03,2003,March,Cairns,Japan,Fukuoka,1749,2037
Mar-03,2003,March,Cairns,Guam,Guam,1066,1016
Mar-03,2003,March,Cairns,Hong Kong,Hong Kong,2567,3165
Mar-03,2003,March,Cairns,Japan,Nagoya,6487,7063
Mar-03,2003,March,Cairns,Japan,Osaka,4385,4862
Mar-03,2003,March,Cairns,Papua New Guinea,Port Moresby,1680,1686
Mar-03,2003,March,Cairns,Singapore,Singapore,1433,2015
Mar-03,2003,March,Cairns,Taiwan,Taipei,1200,1181
Mar-03,2003,March,Cairns,Japan,Tokyo,10524,10679
Mar-03,2003,March,Darwin,Brunei,Bandar Seri Begawan,421,359
Mar-03,2003,March,Darwin,Indonesia,Denpasar,810,882
Mar-03,2003,March,Darwin,Indonesia,Kupang,0,0
Mar-03,2003,March,Darwin,Singapore,Singapore,1524,1555
Mar-03,2003,March,Gold Coast,New Zealand,Auckland,2861,2558
Mar-03,2003,March,Gold Coast,New Zealand,Christchurch,1034,869
Mar-03,2003,March,Gold Coast,New Zealand,Dunedin,404,374
Mar-03,2003,March,Gold Coast,New Zealand,Hamilton,788,471
Mar-03,2003,March,Gold Coast,Japan,Osaka,963,978
Mar-03,2003,March,Melbourne,USA,Atlanta,0,0
Mar-03,2003,March,Melbourne,New Zealand,Auckland,24634,22802
Mar-03,2003,March,Melbourne,Thailand,Bangkok,8884,7910
Mar-03,2003,March,Melbourne,China,Beijing,805,344
Mar-03,2003,March,Melbourne,USA,Chicago,167,214
Mar-03,2003,March,Melbourne,New Zealand,Christchurch,7615,7382
Mar-03,2003,March,Melbourne,Indonesia,Denpasar,2499,2489
Mar-03,2003,March,Melbourne,United Arab Emirates,Dubai,4602,5741
Mar-03,2003,March,Melbourne,New Zealand,Dunedin,620,537
Mar-03,2003,March,Melbourne,Germany,Frankfurt,0,0
Mar-03,2003,March,Melbourne,China,Guangzhou,1276,870
Mar-03,2003,March,Melbourne,New Zealand,Hamilton,1161,892
Mar-03,2003,March,Melbourne,Vietnam,Hanoi,161,202
Mar-03,2003,March,Melbourne,Vietnam,Ho Chi Minh City,1649,1441
Mar-03,2003,March,Melbourne,Hong Kong,Hong Kong,11791,11241
Mar-03,2003,March,Melbourne,USA,Honolulu,0,457
Mar-03,2003,March,Melbourne,Pakistan,Karachi,0,0
Mar-03,2003,March,Melbourne,Malaysia,Kuala Lumpur,9547,8863
Mar-03,2003,March,Melbourne,Pakistan,Lahore,0,0
Mar-03,2003,March,Melbourne,UK,London,6400,7804
Mar-03,2003,March,Melbourne,USA,Los Angeles,9880,9885
Mar-03,2003,March,Melbourne,Luxembourg,Luxembourg,0,0
Mar-03,2003,March,Melbourne,Philippines,Manila,947,868
Mar-03,2003,March,Melbourne,Mauritius,Mauritius,540,404
Mar-03,2003,March,Melbourne,Fiji,Nadi,1738,1973
Mar-03,2003,March,Melbourne,Nauru,Nauru,55,92
Mar-03,2003,March,Melbourne,USA,New York,0,0
Mar-03,2003,March,Melbourne,New Zealand,Palmerston,851,754
Mar-03,2003,March,Melbourne,Malaysia,Penang,0,0
Mar-03,2003,March,Melbourne,Italy,Rome,842,0
Mar-03,2003,March,Melbourne,China,Shanghai,669,406
Mar-03,2003,March,Melbourne,Singapore,Singapore,26273,26927
Mar-03,2003,March,Melbourne,Japan,Tokyo,4271,2627
Mar-03,2003,March,Melbourne,Austria,Vienna,1253,2049
Mar-03,2003,March,Melbourne,New Zealand,Wellington,4616,4353
Mar-03,2003,March,Norfolk Island,New Zealand,Auckland,728,499
Mar-03,2003,March,Perth,New Zealand,Auckland,3463,3006
Mar-03,2003,March,Perth,Brunei,Bandar Seri Begawan,1321,1966
Mar-03,2003,March,Perth,Thailand,Bangkok,2844,2709
Mar-03,2003,March,Perth,Indonesia,Denpasar,5274,5332
Mar-03,2003,March,Perth,United Arab Emirates,Dubai,2797,3685
Mar-03,2003,March,Perth,Hong Kong,Hong Kong,3777,4010
Mar-03,2003,March,Perth,Indonesia,Jakarta,1322,1090
Mar-03,2003,March,Perth,South Africa,Johannesburg,4535,4065
Mar-03,2003,March,Perth,Malaysia,Kuala Lumpur,6710,6579
Mar-03,2003,March,Perth,Malaysia,Kuching,198,226
Mar-03,2003,March,Perth,Mauritius,Mauritius,407,376
Mar-03,2003,March,Perth,France,Paris,575,632
Mar-03,2003,March,Perth,Thailand,Phuket,403,469
Mar-03,2003,March,Perth,Singapore,Singapore,29411,29532
Mar-03,2003,March,Perth,Japan,Tokyo,1815,1944
Mar-03,2003,March,Sydney,United Arab Emirates,Abu Dhabi,0,0
Mar-03,2003,March,Sydney,Netherlands,Amsterdam,0,0
Mar-03,2003,March,Sydney,Western Samoa,Apia,345,310
Mar-03,2003,March,Sydney,USA,Atlanta,0,0
Mar-03,2003,March,Sydney,New Zealand,Auckland,48243,44923
Mar-03,2003,March,Sydney,Thailand,Bangkok,17646,18272
Mar-03,2003,March,Sydney,China,Beijing,1955,1752
Mar-03,2003,March,Sydney,Argentina,Buenos Aires,1214,1408
Mar-03,2003,March,Sydney,USA,Chicago,505,510
Mar-03,2003,March,Sydney,New Zealand,Christchurch,21868,20853
Mar-03,2003,March,Sydney,Indonesia,Denpasar,3467,4090
Mar-03,2003,March,Sydney,United Arab Emirates,Dubai,4148,4400
Mar-03,2003,March,Sydney,New Zealand,Dunedin,511,466
Mar-03,2003,March,Sydney,Germany,Frankfurt,2586,3464
Mar-03,2003,March,Sydney,China,Guangzhou,2719,2081
Mar-03,2003,March,Sydney,New Zealand,Hamilton,869,837
Mar-03,2003,March,Sydney,Hong Kong,Hong Kong,22464,22154
Mar-03,2003,March,Sydney,USA,Honolulu,4582,4682
Mar-03,2003,March,Sydney,Indonesia,Jakarta,2473,2037
Mar-03,2003,March,Sydney,South Africa,Johannesburg,5037,4816
Mar-03,2003,March,Sydney,Malaysia,Kuala Lumpur,11992,11438
Mar-03,2003,March,Sydney,UK,London,11821,15331
Mar-03,2003,March,Sydney,USA,Los Angeles,23787,27710
Mar-03,2003,March,Sydney,USA,Louisville,0,0
Mar-03,2003,March,Sydney,Philippines,Manila,3940,4206
Mar-03,2003,March,Sydney,Fiji,Nadi,7360,7634
Mar-03,2003,March,Sydney,USA,New York,1201,1589
Mar-03,2003,March,Sydney,Niue,Niue,12,0
Mar-03,2003,March,Sydney,New Caledonia,Noumea,2863,2578
Mar-03,2003,March,Sydney,Japan,Osaka,2647,8188
Mar-03,2003,March,Sydney,New Zealand,Palmerston,593,453
Mar-03,2003,March,Sydney,Tahiti,Papeete,0,134
Mar-03,2003,March,Sydney,Papua New Guinea,Port Moresby,554,838
Mar-03,2003,March,Sydney,Vanuatu,Port Vila,1173,1213
Mar-03,2003,March,Sydney,New Zealand,Queenstown,418,461
Mar-03,2003,March,Sydney,USA,San Francisco,5639,7528
Mar-03,2003,March,Sydney,Chile,Santiago,1849,1653
Mar-03,2003,March,Sydney,Korea,Seoul,13094,13173
Mar-03,2003,March,Sydney,China,Shanghai,3810,3250
Mar-03,2003,March,Sydney,Singapore,Singapore,38932,37738
Mar-03,2003,March,Sydney,Philippines,Subic Bay,0,0
Mar-03,2003,March,Sydney,Fiji,Suva,622,780
Mar-03,2003,March,Sydney,Taiwan,Taipei,3458,3588
Mar-03,2003,March,Sydney,Japan,Tokyo,15586,20391
Mar-03,2003,March,Sydney,USA,Toledo,0,0
Mar-03,2003,March,Sydney,Tonga,Tongatapu,163,224
Mar-03,2003,March,Sydney,Canada,Vancouver,2552,3093
Mar-03,2003,March,Sydney,Austria,Vienna,2983,4792
Mar-03,2003,March,Sydney,New Zealand,Wellington,9434,8830
Apr-03,2003,April,Adelaide,Indonesia,Denpasar,567,417
Apr-03,2003,April,Adelaide,Hong Kong,Hong Kong,628,497
Apr-03,2003,April,Adelaide,Malaysia,Kuala Lumpur,2255,2483
Apr-03,2003,April,Adelaide,Singapore,Singapore,3091,3701
Apr-03,2003,April,Brisbane,New Zealand,Auckland,21458,20698
Apr-03,2003,April,Brisbane,Brunei,Bandar Seri Begawan,1390,1649
Apr-03,2003,April,Brisbane,Thailand,Bangkok,1899,2125
Apr-03,2003,April,Brisbane,New Zealand,Christchurch,5826,5531
Apr-03,2003,April,Brisbane,Indonesia,Denpasar,1021,1327
Apr-03,2003,April,Brisbane,New Zealand,Dunedin,1314,1293
Apr-03,2003,April,Brisbane,New Zealand,Hamilton,1983,1796
Apr-03,2003,April,Brisbane,Hong Kong,Hong Kong,2252,1623
Apr-03,2003,April,Brisbane,Solomon Islands,Honiara,719,789
Apr-03,2003,April,Brisbane,Malaysia,Kuala Lumpur,3176,2973
Apr-03,2003,April,Brisbane,USA,Los Angeles,2837,2868
Apr-03,2003,April,Brisbane,Philippines,Manila,487,409
Apr-03,2003,April,Brisbane,Fiji,Nadi,2261,2238
Apr-03,2003,April,Brisbane,Nauru,Nauru,343,285
Apr-03,2003,April,Brisbane,New Caledonia,Noumea,903,938
Apr-03,2003,April,Brisbane,Japan,Osaka,6949,1814
Apr-03,2003,April,Brisbane,New Zealand,Palmerston,1366,1499
Apr-03,2003,April,Brisbane,Papua New Guinea,Port Moresby,2345,2616
Apr-03,2003,April,Brisbane,Vanuatu,Port Vila,694,759
Apr-03,2003,April,Brisbane,Italy,Rome,0,480
Apr-03,2003,April,Brisbane,Korea,Seoul,1753,1640
Apr-03,2003,April,Brisbane,Singapore,Singapore,15823,18359
Apr-03,2003,April,Brisbane,Taiwan,Taipei,1372,1388
Apr-03,2003,April,Brisbane,Japan,Tokyo,8192,9160
Apr-03,2003,April,Brisbane,New Zealand,Wellington,3727,3660
Apr-03,2003,April,Cairns,New Zealand,Auckland,1509,1775
Apr-03,2003,April,Cairns,Japan,Fukuoka,1088,1282
Apr-03,2003,April,Cairns,Guam,Guam,675,814
Apr-03,2003,April,Cairns,Hong Kong,Hong Kong,1681,1960
Apr-03,2003,April,Cairns,Japan,Nagoya,5076,5354
Apr-03,2003,April,Cairns,Japan,Osaka,3490,3428
Apr-03,2003,April,Cairns,Papua New Guinea,Port Moresby,1769,1527
Apr-03,2003,April,Cairns,Singapore,Singapore,1287,1747
Apr-03,2003,April,Cairns,Taiwan,Taipei,686,794
Apr-03,2003,April,Cairns,Japan,Tokyo,8178,8871
Apr-03,2003,April,Darwin,Brunei,Bandar Seri Begawan,392,356
Apr-03,2003,April,Darwin,Indonesia,Denpasar,806,1184
Apr-03,2003,April,Darwin,Indonesia,Kupang,0,0
Apr-03,2003,April,Darwin,Singapore,Singapore,1351,1296
Apr-03,2003,April,Gold Coast,New Zealand,Auckland,2913,2970
Apr-03,2003,April,Gold Coast,New Zealand,Christchurch,1256,1155
Apr-03,2003,April,Gold Coast,New Zealand,Dunedin,408,364
Apr-03,2003,April,Gold Coast,New Zealand,Hamilton,724,642
Apr-03,2003,April,Gold Coast,Japan,Nagoya,341,301
Apr-03,2003,April,Gold Coast,Japan,Osaka,327,449
Apr-03,2003,April,Melbourne,USA,Atlanta,0,0
Apr-03,2003,April,Melbourne,New Zealand,Auckland,21537,21313
Apr-03,2003,April,Melbourne,Thailand,Bangkok,7284,6425
Apr-03,2003,April,Melbourne,China,Beijing,566,293
Apr-03,2003,April,Melbourne,USA,Chicago,175,253
Apr-03,2003,April,Melbourne,New Zealand,Christchurch,7092,6739
Apr-03,2003,April,Melbourne,Indonesia,Denpasar,2584,2642
Apr-03,2003,April,Melbourne,United Arab Emirates,Dubai,3013,4826
Apr-03,2003,April,Melbourne,New Zealand,Dunedin,904,922
Apr-03,2003,April,Melbourne,Germany,Frankfurt,0,0
Apr-03,2003,April,Melbourne,China,Guangzhou,894,397
Apr-03,2003,April,Melbourne,New Zealand,Hamilton,1151,1209
Apr-03,2003,April,Melbourne,Vietnam,Hanoi,145,100
Apr-03,2003,April,Melbourne,Vietnam,Ho Chi Minh City,1287,723
Apr-03,2003,April,Melbourne,Hong Kong,Hong Kong,4818,3869
Apr-03,2003,April,Melbourne,USA,Honolulu,0,620
Apr-03,2003,April,Melbourne,Malaysia,Kuala Lumpur,8504,8410
Apr-03,2003,April,Melbourne,UK,London,5982,8445
Apr-03,2003,April,Melbourne,USA,Los Angeles,8799,9387
Apr-03,2003,April,Melbourne,Luxembourg,Luxembourg,0,0
Apr-03,2003,April,Melbourne,Philippines,Manila,1006,804
Apr-03,2003,April,Melbourne,Mauritius,Mauritius,579,696
Apr-03,2003,April,Melbourne,Fiji,Nadi,1873,2276
Apr-03,2003,April,Melbourne,Nauru,Nauru,91,79
Apr-03,2003,April,Melbourne,USA,New York,0,0
Apr-03,2003,April,Melbourne,New Zealand,Palmerston,1064,1058
Apr-03,2003,April,Melbourne,Malaysia,Penang,0,0
Apr-03,2003,April,Melbourne,Italy,Rome,919,0
Apr-03,2003,April,Melbourne,China,Shanghai,589,294
Apr-03,2003,April,Melbourne,United Arab Emirates,Sharjah,0,0
Apr-03,2003,April,Melbourne,Singapore,Singapore,17099,19200
Apr-03,2003,April,Melbourne,Japan,Tokyo,3632,2068
Apr-03,2003,April,Melbourne,Austria,Vienna,1180,1979
Apr-03,2003,April,Melbourne,New Zealand,Wellington,4614,4400
Apr-03,2003,April,Norfolk Island,New Zealand,Auckland,812,857
Apr-03,2003,April,Perth,New Zealand,Auckland,3401,3508
Apr-03,2003,April,Perth,Brunei,Bandar Seri Begawan,913,1510
Apr-03,2003,April,Perth,Thailand,Bangkok,2290,2781
Apr-03,2003,April,Perth,Indonesia,Denpasar,4831,5122
Apr-03,2003,April,Perth,United Arab Emirates,Dubai,2888,3919
Apr-03,2003,April,Perth,Hong Kong,Hong Kong,1730,1363
Apr-03,2003,April,Perth,Indonesia,Jakarta,1371,1405
Apr-03,2003,April,Perth,South Africa,Johannesburg,4115,3854
Apr-03,2003,April,Perth,Malaysia,Kuala Lumpur,6612,6766
Apr-03,2003,April,Perth,Malaysia,Kuching,156,167
Apr-03,2003,April,Perth,Mauritius,Mauritius,345,508
Apr-03,2003,April,Perth,France,Paris,680,682
Apr-03,2003,April,Perth,Thailand,Phuket,748,676
Apr-03,2003,April,Perth,Singapore,Singapore,20346,21765
Apr-03,2003,April,Perth,Japan,Tokyo,2463,2261
Apr-03,2003,April,Sydney,United Arab Emirates,Abu Dhabi,0,0
Apr-03,2003,April,Sydney,Netherlands,Amsterdam,0,0
Apr-03,2003,April,Sydney,Western Samoa,Apia,379,516
Apr-03,2003,April,Sydney,USA,Atlanta,0,0
Apr-03,2003,April,Sydney,New Zealand,Auckland,44837,44392
Apr-03,2003,April,Sydney,Thailand,Bangkok,16297,18292
Apr-03,2003,April,Sydney,China,Beijing,1573,1278
Apr-03,2003,April,Sydney,Argentina,Buenos Aires,1144,1006
Apr-03,2003,April,Sydney,USA,Chicago,461,431
Apr-03,2003,April,Sydney,New Zealand,Christchurch,18011,17378
Apr-03,2003,April,Sydney,Indonesia,Denpasar,4142,4397
Apr-03,2003,April,Sydney,United Arab Emirates,Dubai,3503,5070
Apr-03,2003,April,Sydney,New Zealand,Dunedin,1031,1011
Apr-03,2003,April,Sydney,Germany,Frankfurt,2902,2818
Apr-03,2003,April,Sydney,China,Guangzhou,1842,1040
Apr-03,2003,April,Sydney,New Zealand,Hamilton,1042,1012
Apr-03,2003,April,Sydney,Hong Kong,Hong Kong,11997,8224
Apr-03,2003,April,Sydney,USA,Honolulu,4973,4985
Apr-03,2003,April,Sydney,Indonesia,Jakarta,2323,2357
Apr-03,2003,April,Sydney,South Africa,Johannesburg,4943,4485
Apr-03,2003,April,Sydney,Malaysia,Kuala Lumpur,10505,10752
Apr-03,2003,April,Sydney,UK,London,12706,16564
Apr-03,2003,April,Sydney,USA,Los Angeles,21134,24821
Apr-03,2003,April,Sydney,USA,Louisville,0,0
Apr-03,2003,April,Sydney,Philippines,Manila,4342,4631
Apr-03,2003,April,Sydney,Fiji,Nadi,7654,8355
Apr-03,2003,April,Sydney,USA,New York,1248,1590
Apr-03,2003,April,Sydney,Niue,Niue,14,0
Apr-03,2003,April,Sydney,New Caledonia,Noumea,3352,2958
Apr-03,2003,April,Sydney,Japan,Osaka,3318,7701
Apr-03,2003,April,Sydney,New Zealand,Palmerston,1006,903
Apr-03,2003,April,Sydney,Papua New Guinea,Port Moresby,902,1034
Apr-03,2003,April,Sydney,Vanuatu,Port Vila,1307,1347
Apr-03,2003,April,Sydney,New Zealand,Queenstown,290,362
Apr-03,2003,April,Sydney,Italy,Rome,0,150
Apr-03,2003,April,Sydney,USA,San Francisco,5086,6412
Apr-03,2003,April,Sydney,Chile,Santiago,1208,1373
Apr-03,2003,April,Sydney,Korea,Seoul,11232,11246
Apr-03,2003,April,Sydney,China,Shanghai,3287,2218
Apr-03,2003,April,Sydney,Singapore,Singapore,26393,26594
Apr-03,2003,April,Sydney,Philippines,Subic Bay,0,0
Apr-03,2003,April,Sydney,Fiji,Suva,666,963
Apr-03,2003,April,Sydney,Taiwan,Taipei,3125,2701
Apr-03,2003,April,Sydney,Japan,Tokyo,13864,16434
Apr-03,2003,April,Sydney,Tonga,Tongatapu,405,339
Apr-03,2003,April,Sydney,Canada,Vancouver,1991,2889
Apr-03,2003,April,Sydney,Austria,Vienna,3198,5118
Apr-03,2003,April,Sydney,New Zealand,Wellington,8914,8707
May-03,2003,May,Adelaide,Indonesia,Denpasar,320,485
May-03,2003,May,Adelaide,Hong Kong,Hong Kong,254,545
May-03,2003,May,Adelaide,Malaysia,Kuala Lumpur,1835,2434
May-03,2003,May,Adelaide,Singapore,Singapore,2471,2875
May-03,2003,May,Brisbane,New Zealand,Auckland,18272,17631
May-03,2003,May,Brisbane,Brunei,Bandar Seri Begawan,1064,1364
May-03,2003,May,Brisbane,Thailand,Bangkok,1757,2087
May-03,2003,May,Brisbane,New Zealand,Christchurch,5947,4878
May-03,2003,May,Brisbane,Indonesia,Denpasar,1076,1458
May-03,2003,May,Brisbane,New Zealand,Dunedin,1309,1183
May-03,2003,May,Brisbane,New Zealand,Hamilton,1771,1794
May-03,2003,May,Brisbane,Hong Kong,Hong Kong,1136,1640
May-03,2003,May,Brisbane,Solomon Islands,Honiara,674,737
May-03,2003,May,Brisbane,Malaysia,Kuala Lumpur,3335,3477
May-03,2003,May,Brisbane,USA,Los Angeles,3877,3188
May-03,2003,May,Brisbane,Philippines,Manila,481,549
May-03,2003,May,Brisbane,Fiji,Nadi,2428,2383
May-03,2003,May,Brisbane,Nauru,Nauru,314,255
May-03,2003,May,Brisbane,New Caledonia,Noumea,1221,1113
May-03,2003,May,Brisbane,Japan,Osaka,4267,1034
May-03,2003,May,Brisbane,New Zealand,Palmerston,1473,1248
May-03,2003,May,Brisbane,Papua New Guinea,Port Moresby,1829,2295
May-03,2003,May,Brisbane,Vanuatu,Port Vila,672,640
May-03,2003,May,Brisbane,Italy,Rome,0,583
May-03,2003,May,Brisbane,Korea,Seoul,1408,1471
May-03,2003,May,Brisbane,Singapore,Singapore,12593,15349
May-03,2003,May,Brisbane,Taiwan,Taipei,1266,1150
May-03,2003,May,Brisbane,Japan,Tokyo,7177,8093
May-03,2003,May,Brisbane,New Zealand,Wellington,3488,3035
May-03,2003,May,Cairns,New Zealand,Auckland,2183,2158
May-03,2003,May,Cairns,Japan,Fukuoka,826,838
May-03,2003,May,Cairns,Guam,Guam,792,746
May-03,2003,May,Cairns,Hong Kong,Hong Kong,1270,1151
May-03,2003,May,Cairns,Japan,Nagoya,3523,3572
May-03,2003,May,Cairns,Japan,Osaka,2519,2067
May-03,2003,May,Cairns,Papua New Guinea,Port Moresby,1610,1423
May-03,2003,May,Cairns,Singapore,Singapore,1093,1886
May-03,2003,May,Cairns,Taiwan,Taipei,35,79
May-03,2003,May,Cairns,Japan,Tokyo,6021,6808
May-03,2003,May,Darwin,Brunei,Bandar Seri Begawan,252,309
May-03,2003,May,Darwin,Indonesia,Denpasar,869,1419
May-03,2003,May,Darwin,Indonesia,Kupang,0,0
May-03,2003,May,Darwin,Singapore,Singapore,1478,1921
May-03,2003,May,Gold Coast,New Zealand,Auckland,2455,2364
May-03,2003,May,Gold Coast,New Zealand,Christchurch,1142,951
May-03,2003,May,Gold Coast,New Zealand,Dunedin,370,325
May-03,2003,May,Gold Coast,New Zealand,Hamilton,830,711
May-03,2003,May,Gold Coast,Japan,Nagoya,847,806
May-03,2003,May,Gold Coast,Japan,Osaka,2,0
May-03,2003,May,Melbourne,Netherlands,Amsterdam,0,0
May-03,2003,May,Melbourne,USA,Atlanta,0,0
May-03,2003,May,Melbourne,New Zealand,Auckland,18437,17172
May-03,2003,May,Melbourne,Thailand,Bangkok,5534,6261
May-03,2003,May,Melbourne,China,Beijing,169,109
May-03,2003,May,Melbourne,USA,Chicago,151,270
May-03,2003,May,Melbourne,New Zealand,Christchurch,6035,5208
May-03,2003,May,Melbourne,Indonesia,Denpasar,1915,2236
May-03,2003,May,Melbourne,United Arab Emirates,Dubai,3033,5058
May-03,2003,May,Melbourne,New Zealand,Dunedin,495,462
May-03,2003,May,Melbourne,Germany,Frankfurt,0,0
May-03,2003,May,Melbourne,China,Guangzhou,431,314
May-03,2003,May,Melbourne,New Zealand,Hamilton,851,881
May-03,2003,May,Melbourne,Vietnam,Hanoi,128,117
May-03,2003,May,Melbourne,Vietnam,Ho Chi Minh City,983,990
May-03,2003,May,Melbourne,Hong Kong,Hong Kong,1915,3592
May-03,2003,May,Melbourne,USA,Honolulu,0,554
May-03,2003,May,Melbourne,Pakistan,Karachi,0,0
May-03,2003,May,Melbourne,Malaysia,Kuala Lumpur,7409,8057
May-03,2003,May,Melbourne,UK,London,5834,8472
May-03,2003,May,Melbourne,USA,Los Angeles,10028,10509
May-03,2003,May,Melbourne,Luxembourg,Luxembourg,0,0
May-03,2003,May,Melbourne,Philippines,Manila,962,833
May-03,2003,May,Melbourne,Mauritius,Mauritius,470,553
May-03,2003,May,Melbourne,Fiji,Nadi,2331,2292
May-03,2003,May,Melbourne,Nauru,Nauru,178,166
May-03,2003,May,Melbourne,USA,New York,0,0
May-03,2003,May,Melbourne,New Zealand,Palmerston,721,528
May-03,2003,May,Melbourne,Malaysia,Penang,0,0
May-03,2003,May,Melbourne,Italy,Rome,361,0
May-03,2003,May,Melbourne,China,Shanghai,586,224
May-03,2003,May,Melbourne,Singapore,Singapore,13815,18072
May-03,2003,May,Melbourne,Japan,Tokyo,2097,1662
May-03,2003,May,Melbourne,Austria,Vienna,1468,2675
May-03,2003,May,Melbourne,New Zealand,Wellington,3442,3561
May-03,2003,May,Norfolk Island,New Zealand,Auckland,560,698
May-03,2003,May,Perth,New Zealand,Auckland,3137,2660
May-03,2003,May,Perth,Brunei,Bandar Seri Begawan,956,1029
May-03,2003,May,Perth,Thailand,Bangkok,1797,2290
May-03,2003,May,Perth,Indonesia,Denpasar,4863,5174
May-03,2003,May,Perth,United Arab Emirates,Dubai,2649,3998
May-03,2003,May,Perth,Hong Kong,Hong Kong,705,1330
May-03,2003,May,Perth,Indonesia,Jakarta,1330,1303
May-03,2003,May,Perth,South Africa,Johannesburg,3571,3484
May-03,2003,May,Perth,Malaysia,Kuala Lumpur,6118,6244
